x,y,z,Position,clusters,company
-14.250364,-3.943345,10.380061,Data Analyst Senior | Data & Analytics,5,Alcorce Telecomunicaciones S.L.
-16.221512,-1.6007231,6.8647804,Business Data Analyst,1,Personetics
-1.4119227,10.543312,-4.577107,Product Owner,17,datahack school
11.22319,3.1906207,9.744691,Analista de reclutamiento TI,11,Indra
-7.5369167,5.1757402,-7.7377973,Senior Partner and Managing Director,4,Pragra
-11.941103,-7.782005,-0.06506144,Head of Advanced Analytics,8,Freelance
-10.297122,1.011022,-10.695763,Chief Business Development Officer,16,Grupo Empresarial Lafuente S.R.L.
-10.094215,-0.6377728,9.941921,Data Assistant,15,Netquest
0.9223572,-6.509341,7.940772,Subdirector de Riesgos | Data Scientist,3,ISI Mustang Bolivia
-12.9063,11.203677,5.6288986,SFCC Developer,2,Ministerio de Tecnologías de la Información y las Comunicaciones
-11.27506,5.289189,0.5291545,IT Recruiter,7,Boliviana de Aviación
-12.244138,0.48946798,6.2045226,Senior Data Visualization Analyst & BI Project Lead,1,Liberty Latin America
-3.633566,9.822563,-11.463868,CEO & Co-founder,13,Augentia LLC
-23.474241,-5.9580092,6.8754616,Data Engineer,5,Qbco
-1.8542095,8.751902,-11.278598,Co-Founder & CEO,13,MSI Americas
8.639264,4.221589,11.307821,Técnico de bases de datos,11,AUTO1 Group
-10.090334,1.0162306,12.240052,Data Scientist in Creative Data,15,Ixorigue Technologies
-17.537209,-13.815049,5.2219605,Data Scientist,12,Entrada Group Mexico
-5.032812,11.211106,2.9419568,BPO Business Process Outsourcing,17,3M
9.462296,2.9796865,13.229066,Científico de datos,11,Lider Bci Servicios Financieros
-6.7066236,4.1896157,7.8800774,Data Analytics Manager,15,BBVA en México
-11.657462,-2.8543184,9.582597,Project Data Analyst,1,Cristian Albarracin
-17.860722,-13.150034,5.4459023,Data Scientist,12,Data for Good Madrid
-14.973692,0.3246789,-10.239829,Sales Manager,16,EF Education First
-14.787695,-0.796018,11.10018,DATA PRACTITIONER-DATA TECHNICIAN,5,
-4.5416946,8.448307,7.164032,Analytics Translator Lead,2,realme
-1.6598649,6.011329,4.477312,Tutor,2,OneTandem
-12.331566,-10.328673,-0.17820257,Head of Data Science,8,Coppel S.A. de C.V.
-17.158466,-7.3488135,4.4224854,Senior Data Scientist,12,Banco de Crédito de Bolivia S.A.
-9.507107,-0.42697257,9.975659,Specialist Data Analytics,15,Blockchain.com
-7.884849,3.469461,10.364153,Junior Big Data Analytics,15,VIEWNEXT
9.760209,2.854071,9.265973,Analista de Impacto y Sostenibilidad,11,Banco Basa
17.49024,-3.9381537,4.255198,gestor de prestaciones,6,PwC España
1.871239,-4.103242,4.9589734,Líder de Marketing Intelligence,3,IBM
6.528989,-9.828826,-10.467842,Director de proyecto,14,Fatigue Science
-6.3269243,13.510601,0.9516064,Agile Delivery Lead,17,Innovaplus Consultores & Asociados S.R.L.
12.684917,-3.2772942,1.4452126,Coordinadora de proyectos de TI,6,Autónomo
15.760146,10.317546,-4.6585336,Socio Gerente,10,Atos
9.550777,-2.3457062,1.3237536,Gerente de productos,6,FICEM
7.6728835,-2.206118,-8.804782,Directora de RRHH,14,Pragmatic Machine Learning
-2.6024904,6.639828,-12.32916,Co-Founder & CEO | Director General,13,Plotly
-6.6859264,11.675397,5.9047704,Technical Solution Architect - Cognitive Computing,2,Blue Orange Digital
17.204235,-3.742947,7.7345214,GERENCIA DE PROYECTOS,18,
-5.5065327,6.5183115,2.1309915,Freelance,2,Falabella
1.9266663,-5.928972,-8.095871,"Socio fundador, CEO",14,Freelance
-4.4072533,1.6750802,-4.233499,Head of the workplace health and safety (WHS) Office Section,4,Link Tecnología 360
11.093785,-9.665984,0.52985626,Responsable de planificación de inventario,19,SENSU DE SERVICIOS Y DESARROLLOS SL
13.909067,-7.2766504,4.293607,Especialista de selección de personal,6,Unosquare
-17.997265,-1.5805731,5.1947865,BI Analyst,1,urbanData Analytics (Alantra Group)
-18.119669,4.260966,-9.553962,Digital Marketing Specialist,16,ToobaTech Company
-17.041943,-6.963168,4.375083,Senior Data Scientist,12,"National Polytechnic School of Constantine, Algeria"
-4.9654436,12.227674,4.8864183,Energy Technology Enabler,17,inAtlas
-9.522608,5.849503,1.366919,Senior Technical Recruiter,2,Infoverity
0.369059,-7.0557265,7.253637,Profesor de Data Analytics,3,Strategy Big Data
-13.01738,0.32110375,-7.546467,Senior Sales Account Manager,16,Grupo PM Soluciones
-16.445219,3.1550086,-8.78212,Sales & Marketing Consultant ,16,Worki360-Tecnología & Talento
-3.1624243,-7.165913,-2.320958,Consultor BI Senior,14,CIBERTEC
11.717641,-7.674608,12.595809,Analista de RR. HH.,19,MAPFRE
-2.6118243,6.731184,-12.106572,Co-Founder & Business Director,13,Coding Dojo
20.889776,3.848138,2.4535425,Accionista gerente,18,Google
8.533291,-8.399255,10.633735,Analista Datos,19,Digital Statistics
-7.5430136,4.6599655,-6.0858917,Branch Manager,7,Walmart Chile
9.609499,-13.4548,-7.174807,Asesor Comercial y administración,14,DHL
4.7879496,1.1971085,8.840269,Departamento de Modelos para la Operación del Sistema,11,Brooklyn Data Co.
-11.32987,3.7422922,-1.908442,Sr Recruiting Analyst l Talent Acquisition Specialist,7,NTT DATA Europe & LATAM
5.6321487,-7.6441526,-5.5864215,Director de proyecto Gen Emprendedor,14,Capgemini
-2.870384,-4.0182977,6.615649,Consultor Bi y Big Data,16,WFC Holding
-17.952904,-13.26841,5.081376,Data Scientist,12,INIF
-9.7568035,-0.6825064,5.547762,Data & Analytics Consultant - Lighthouse,1,Gobierno de la Ciudad de Buenos Aires
-17.952904,-13.26841,5.081376,Data Scientist,12,INECO
-10.469397,-8.827752,4.3502693,Data Science Tech Leader at Scanntech,1,Masterline Logistics Paraguay S.R.L.
2.4157019,-0.8692727,7.6927686,Ingeniero de software,11,Falabella
-13.838782,10.546484,4.2107306,Front-end Developer,2,Integra Retail SAC
-17.286234,-8.408465,13.268832,Data Analyst,8,Maltem Canada
-14.432968,-2.1965036,10.241023,Data Engineering Analyst,5,Praxis
2.9251676,14.117399,-1.0778283,Social Network,17,Fix Partners
-7.3620467,-1.3515131,7.4735584,Business Intelligence,1,Minera Los Pelambres
17.225298,6.4191737,0.08249935,Gerente Nacional ,0,X-Data
-8.029567,1.1027225,-17.658878,CEO,16,Havas Media Group
-16.076517,2.5763388,-8.104203,Sales Development Representative,16,Banco Santander
6.1146784,-5.3707933,-10.730867,Director general ejecutivo,14,Astound Commerce
-13.992356,2.089041,-9.051508,Sr. Marketing Advisor,16,Cliber
5.228453,8.918868,-0.0033503543,CRA I,13,Nodel 
-15.705963,-2.0318139,-0.54874134,"Associate Systems Engineer, Risk Finance",15,Anyone AI
-3.0245526,10.113832,-9.802033,CTO & Founder,13,Romeu
-1.2895362,5.1529765,2.860747,Instructor,17,YData
-3.3694353,12.232965,-0.46903965,Community Platform Associate,17,Lerøy Seafood Group ASA
-15.85302,4.7762537,3.0702918,QA Engineer,15,
-14.201291,-1.2716697,12.02356,Data Analyst | Scientist,5,Artplan
16.012632,3.8553455,8.861679,Dirección de Desarrollo de Negocio,0,Polar Cape
-19.72529,-4.7866364,-6.7545843,Software Developer,5,Prodware
-10.265492,-9.562657,-2.6300175,Director of the Computer Science Engineering,8,Grupo DEACERO
-2.5828376,9.591983,-9.979804,Co-Founder & CTO,13,Cargamos
9.982326,-3.9822426,1.5680442,Responsable de producto,6,American Express
-13.463017,10.9253235,4.0252924,Backend web developer,2,hp
-12.688649,0.37761047,15.071916,Machine Learning Engineer,15,UiPath
-23.540565,-5.9920177,6.911558,Data Engineer,5,Keepler Data Tech
-12.723954,10.625833,0.15523218,Strategic IT Business Partner,7,LATAM Airlines
-9.898532,-1.5625302,0.8533001,Research Assistant,1,SheWorks!
-18.563221,-0.8780933,9.497267,Mid Data Engineer,5,Meru
-15.424716,-7.592117,8.949362,Data Science Researcher,12,Urbvan
-1.4919169,6.3568554,-0.07550712,Partner,17,BHP
19.578245,0.24486054,0.45586056,Docente de Posgrado,18,Green Eagle Solutions
0.5731015,-6.832769,7.6114902,Docente Data Science,3,COFIDES
7.6104455,-1.6424124,7.1035037,Analista de Planificación Académica,6,Generalitat de Catalunya
-10.648033,9.447882,4.226076,RPG - RPGLE Developer,2,Fenómena
-11.501826,-1.552648,-4.7269163,"Chief People Officer, Zubi Labs Venture Builder",16,Canal Dinero Tonto
-11.399762,1.1510242,-0.34501815,Information System Security Officer,7,Paradigma Digital
-17.537209,-13.815049,5.2219605,Data Scientist,12,Muvlin
-2.0424905,9.214977,-13.308247,Founder & CEO,13,Prima Selection RRHH
-12.951213,7.1697726,-4.024427,Business Traction Specialist,7,MetricBank
4.006837,-6.5366693,-9.244979,Fundador y Director,14,Exceltic
-17.073189,-6.7238803,4.087831,Senior Data Scientist,12,Blockchain Mining
-17.537209,-13.815049,5.2219605,Data Scientist,12,IBM
-12.23081,1.8579614,9.77733,Big Data Developer (Technician),5,
13.87958,6.062951,0.7798987,Gerente Regional La Paz,0,REIGROUP LTDA
-1.8945022,-1.4350711,-4.135406,Business Development Manager - Latin America,4,
-11.275048,5.28917,0.52933764,IT Recruiter ,7,The Data Warlock
7.356995,1.349493,5.054253,Responsable de RRHH en CSC QuirónSalud,11,Besoftware BSW
-3.3657186,11.222254,-9.3660145,CTO & Co-founder,13,COLOMBIAN AIR FORCE
-13.94958,7.604867,-12.574505,Product Manager ,16,VIDREX SRL
-15.774668,4.8278117,10.564979,Senior Machine Learning Engineer,15,PH-Company
0.43110177,2.1514945,-11.861792,Director general,4,Datalytics
-12.428006,1.7701147,9.803898,Big Data Developer - Data Engineer,5,Fiverr and Upwork Freelancers (Buyers and Sellers)
-13.486609,-6.0784297,5.03461,Data Analyst Coordinator,1,BBVA AI Factory
-9.336453,-0.17004575,-12.339106,Chief Marketing Officer,16,Binergy Inc.
-7.7160835,-2.0122118,7.4252462,Business Intelligence-Analystin,1,Gusto
-11.302366,-5.3507757,3.5656743,Data & AI Consultant,1,Digital House
-5.112715,7.4828677,7.5907173,Advanced Analytics Lead,2,Novaluz Energia
-0.71071494,13.524672,-7.256268,Founder,13,Robert Walters
-12.936203,4.790599,12.123848,Machine Learning Engineer I,15,GPStrategy Colombia
-13.684767,-0.45499676,-10.363937,Sales Director,16,icorp
-3.831446,6.459676,-10.817674,Co-Founder | Project Manager,13,Energy Efficiency in Industrial Processes (EEIP)
-7.9668283,3.5625725,-9.44651,"Coach, Speaker, Businessman",4,JMC Talentos 
-1.8922021,16.661201,4.208709,Undergraduate Student  | Mathematics,17,Conekta
5.3335223,9.874313,6.6621313,Ventas,10,MASTERLINE LOGISTICS GROUP
24.4119,4.23354,-3.629528,Gerente comercial,18,Profesional independiente
21.851454,-5.6080666,4.7430596,Jefe de la Unidad de Operaciones ,18,Red Eléctrica de España
-13.562349,1.9893175,1.1365051,IT Specialist,15,
-14.808782,0.7758228,10.141309,Data Engineer | Big Data,5,SNP Group
-4.919046,0.6626769,3.5413127,Lead Scientist,2,La Razón Bolivia
-12.899483,-4.1775107,-7.490674,Operation Manager,16,Ibermática
-9.552097,5.7344117,-8.209985,Yaigo Business Manager,7,TeamCore Solutions
2.2942474,-2.5044167,-1.1473695,Product Owner Squad Segmentos y Fidelización,3,KPMG España
-9.622008,-7.6026444,4.020599,Data Governance Specialist,1,Quental
-4.1769123,7.399542,-10.687623,CoFounder & Country Manager,13,Scanntech Uruguay
8.268426,4.499784,7.318734,Encargado de ventas para Bolivia de Bematech - Henry - Topdata - Zebra - Honeywell,11,Capgemini
-3.8967311,9.955783,1.4561678,Digital Marketer for Growth,17,Frontiers
19.81517,2.1086469,7.6634483,Gerente ejecutivo de cuentas,18,Sitel
-11.275363,5.289114,0.5295561,IT Recruiter ,7,Accenture
-17.731064,-4.131724,8.616732,Data & Analytics Engineer,5,Agric Online Information
-17.537209,-13.815049,5.2219605,Data scientist,12,POLPUSA
8.534769,-8.752547,8.038837,Analista de procesos,19,Tecnolimpio Bolivia
9.833742,9.109322,7.8099365,ESTUDIANTE PERIODISMO EN (FEC) Capacitacion Cominicacional y Periodistica,10,GoauldTech
16.921555,1.5357273,5.852499,Capacitación y Formación,18,zenloop
3.3917456,-11.816041,-0.14115492,Consultor de proyectos y analítica,3,ENGRANHACE CONSULTORA
6.8722515,12.323,-0.42390013,Psicóloga,13,Dell Technologies
-7.311078,13.228763,-2.3265479,Diseño Web Freelance,17,Premier Research
-10.068401,-0.6306591,7.1063037,BI Consultant - Data Analytics,1,SAS
4.2558293,1.2103375,8.49546,Analista de procesos en transformación tecnológica y digital,11,Faable Cloud
-12.518774,-9.276961,5.7860584,Lead Data Scientist,12,Clarusway
-17.860828,-13.155542,5.44466,Data Scientist,12,VC4A
-7.8136816,2.8686159,-4.0128636,Manager Program Management,7,Cybage Software
-10.4425125,-2.6023097,3.84335,Business Intelligence Manager,1,Freshly Cosmetics
-23.63471,-6.543723,7.499848,Data Engineer,5,"LOGISTIUM, SERVICIOS LOGISTICOS SA"
-7.980896,7.975086,1.4209744,Recruiting,2,Mercado Libre
-9.267073,-0.054418497,7.1917844,Business Intelligence Analyst Ssr IT,1,Universidad Francisco Marroquín
-4.139766,-0.25123167,-7.952118,Community Manager,4,Opground
-11.353636,8.239044,2.1913548,Director of AI & Quantum Computing Solutions – Partner,15,Gobierto
-8.584938,6.1767406,-4.6434073,Staff Accountant - Controller & Human Resources,7,
-8.724975,14.267609,4.7846837,Java Full Stack Developer,17,Inventa
-4.588232,5.444008,-1.2207375,People Care team,7,Jampp
24.628942,2.9858952,4.859261,Jefe de ventas,18,NTT DATA Services
2.1534908,-2.1443844,-11.253732,Director comercial,14,PerformanceDock
-16.402157,2.3721952,2.307793,DevOps Engineer,15,Pontificia Universidad Católica de Chile
-11.523896,5.0820274,0.14854634,Technical Recruiter I IT Headhunter,7,TEAM International
-18.386705,6.478775,2.9009604,Junior Software Developer,15,Fanavari Karhroba Company
-7.9651065,-1.253334,10.586415,People Analytics,15,KPMG
-4.7808404,11.900247,0.9715687,Product Shipping Manager,17,Universidad Privada Boliviana
9.462286,2.9796689,13.229061,Científico de datos,11,Desafío Latam
-19.031578,-12.626565,4.3379703,Data Scientist,12,Universidad Europea
-6.370026,12.258275,4.897236,R&D Edge TPU Developer,17,Nuevo Banco del Chaco S.A.
-10.267953,6.3475003,7.681878,Machine Learning Team Lead,15,Zubi Labs
-19.031578,-12.626565,4.3379703,Data Scientist,12,Banco de Crédito de Bolivia S.A.
-7.9712462,8.732301,-1.177036,"Senior Manager, Tech Talent Acquisition",2,PiperLab
-13.477837,10.492406,-2.3758302,Consultor QA ,7,Vitrium Capital
12.400802,-11.094801,6.1636386,Investigador en Construcción 4.0,19,Konfío
-18.811226,-12.812872,3.9376268,Data Scientist,12,Zetasoftware
-9.661054,-7.164158,2.5860963,"Area Director, Predictive and Digital Analytics",8,Orange España
-13.40027,-6.7514896,6.0525417,Manager Data Scientist,1,NEORIS
-14.6559725,1.5792078,-1.3786876,IT Consultant,7,"Bluetab, an IBM Company"
6.224142,1.9909453,-4.244268,Profesor de Python,11,ATC / RED ENLACE
-7.641016,10.010883,-0.3855042,Talent Acquisition Lead,17,
-14.16175,2.142111,8.689196,Senior Data Engineer (Experienced Technician),5,Google
-17.473852,-3.7153525,3.3684752,Senior Data Architect,1,Gather HR
-11.264616,6.686257,3.878041,Site Reliability Engineer ll,2,Quirónsalud
-17.06594,-6.75408,4.170341,Senior Data Scientist,12,NUWE
-13.617655,10.521571,-2.4668043,Consultor BI (Freelance),7,Visión Global Marketing Online para Negocios
-7.910751,-5.4209886,4.5856276,"AVP & Sr Director Data Science, Europe & LatAm",1,Affirm
10.546678,0.12393579,7.045385,Clases Abiertas sobre Automatización,11,ARCHIVO SUAREZ
-11.539566,5.5836525,14.05152,Machine Learning Engineer,15,"Bluetab, an IBM Company"
-0.4789702,7.103189,-5.4925456,CIO,17,Digitalysum / Agencia Digital
-12.721488,11.418674,4.4710903,Developer Front End,2,ProfesorCBD
19.578245,0.24486054,0.45586056,Docente de Posgrado ,18,Zentricx
-8.421946,14.264482,4.7435546,Flutter developer,17,Deloitte
-3.9077525,4.5706406,-7.7523403,DC Manager Cochabamba,4,Banco Hipotecario
-17.993237,5.2910013,2.6963012,Associate Software Engineer,15,MindSpeaking
-14.021334,-1.1366439,8.907802,Business Analyst- Data Scientist,5,Factored 
-16.334019,-12.449703,4.040754,Data Scientist,12,DENAIR Energy Saving Technology (Shanghai) PLC.
-7.324374,9.150144,5.3814607,Game Quality Analyst Jr,2,Renovation Center
-5.722764,3.9782577,-13.098381,Chief Executive Officer,4,Dream team
-14.237277,-0.780721,11.733397,Data Scientist & Analyst,5,Universitat de València
1.1558013,-0.20285378,-8.921469,공동 CEO,4,TRITEC SRL
-4.966544,-1.1567575,-2.6681519,Senior Associate Auditor,16,Excélsior Agencia de Marketing Digital. 
-11.340479,9.563285,-7.934871,Digital Business Manager,7,Entidad Descentralizada Municipal De Maquinaria y Equipo
-17.061752,-9.207571,13.585003,Data Analyst,8,Redpagos
-6.196407,-1.7017146,5.2251935,Quality Assurance Analyst,15,Gloval
-5.722772,3.9782634,-13.098521,Chief Executive Officer,4,Optum
-12.767952,10.163482,-1.7819796,Consultor agile,7,Agrigenetic Ecuador
-14.834125,2.6567652,-4.1315184,Consultant,7,Yaigo
-13.098673,0.32337123,1.1623315,Operations Engineer,15,Banco de Crédito de Bolivia S.A.
13.251127,5.2401304,-2.0808177,Clases Privadas,0,Prisma Medios de Pago
15.870662,-11.055797,5.747375,Consultora en Gestión de Talento Humano,9,30% Club Ecuador
-17.747211,6.8203173,4.097845,Software Tester,15,Hiller S.A. - Division Sistemas
-18.629084,-13.799431,5.2418947,Data Scientist,12,Unific
4.8273234,0.47947013,6.46043,Ingeniero en Sistemas Electronicos,11,Asociación Iberoamericana de Scrum AIBE.S
-8.169288,9.464782,4.988461,Quality Asistant ,2,ConveyorNow
17.745893,2.8303888,-1.1661098,Autor de libros,0,Mercado Libre
5.9741573,10.723131,0.0009022341,Abogado,13,NEXT DIGITAL HUB
10.520854,-0.49956524,3.5286882,Especialista de Producto marca Kodak ,11,Farmacias Chávez
-11.2748995,5.2890234,0.5293582,IT Recruiter,7,FEC (Formacion en Comunicacion)
-16.433441,-13.590531,4.0243573,Data Scientist,12,THESE (The Software Evolution)
-5.1703415,1.1410326,-4.6606083,Scouting Coordinator,4,QCS QUALITY CUSTOMER SERVICE
-16.980728,-13.866588,4.642957,Data Scientist,12,Atención Psicológica Adultos
-11.680458,5.906162,-4.6332297,Senior Engineer Manager - Food Vertical,7,Profesional independiente
-11.150837,-0.87190264,-1.9382777,Software Development Technical Leader,7,BluePatagon
6.7305865,-1.598543,-10.488641,Director de Finanzas,14,Universidad de Antioquía
2.5184083,-7.344424,6.3213463,Analista de Seguridad Informática,3,OXXO
-7.4360847,1.0512516,-18.01165,CEO ,16,Accenture
-12.249555,-1.9116538,3.909472,Junior Business Intelligence Consultant,1,Asurion
-9.590764,-8.08467,4.0384154,Data Science Team Leader,1,Rabbit
3.9292035,-7.668297,6.743413,Gerente de Tecnología de Información,3,Frubana
-16.980728,-13.866588,4.642957,Data Scientist,12,Kaizen Softworks
-8.913154,4.3658714,-6.097386,Warehouse Leader,7,Mercado Libre
-17.066395,-7.079527,4.4123497,Senior Data Scientist,12,Autónomo
-11.268792,4.1022434,10.130987,Machine Learning Consultant,15,Accéder
-7.1452403,8.011242,7.3448853,Machine Learning Manager,2,Revelex Corporation
-0.71071494,13.524672,-7.256268,Founder,13,Vantek
9.462286,2.9796689,13.229061,Científico de datos,11,Abstracta Inc.
-16.98253,-13.873515,4.647812,Data Scientist,12,Olor Fragante - Mr&Mrs Fragrance Bolivia
-23.975138,-3.9411795,-0.5943672,Software Engineer,5,Bolivia en un Clic
-12.741035,-3.7929797,-4.5370693,IT Senior Manager,16,Freelancer.com
-2.714442,4.690918,3.703554,Support Teacher ,2,Encora Inc.
